path,class,risk,invariant,n_distinct,n_present,val_glider,val_ultralight,val_ga_single,val_jet,val_electric
"_wing/10/_geo_xyz/5,12,0",FLIGHT,,False,5,5,0.066543505,0.023999436,0.064418115,-1.763528228,-10.845976830
"_wing/10/_geo_xyz/5,12,1",FLIGHT,,False,5,5,1.954380035,2.764205694,2.034006596,-1.226077199,6.955528736
"_wing/10/_geo_xyz/5,12,2",FLIGHT,,False,5,5,23.756381989,6.889614582,17.522199631,26.425640106,20.372930527
"_wing/10/_geo_xyz/5,13,0",FLIGHT,,False,5,5,-0.000000245,-0.000000564,-0.008740453,-1.786996961,-10.782555580
"_wing/10/_geo_xyz/5,13,1",FLIGHT,,False,5,5,1.954380035,2.764205694,2.034006596,-1.196038604,6.966711521
"_wing/10/_geo_xyz/5,13,2",FLIGHT,,False,5,5,23.691320419,6.799614429,17.402647018,26.356767654,20.303930283
"_wing/10/_geo_xyz/5,14,0",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/5,14,1",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/5,14,2",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/5,15,0",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/5,15,1",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/5,15,2",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/5,16,0",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/5,16,1",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/5,16,2",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/5,17,0",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/5,17,1",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/5,17,2",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/5,2,0",FLIGHT,,False,5,5,-0.207017124,-0.048000567,-0.149463892,-1.841669559,-10.655712128
"_wing/10/_geo_xyz/5,2,1",FLIGHT,,False,5,5,1.954380035,2.764205694,2.034006596,-1.126060843,6.989077091
"_wing/10/_geo_xyz/5,2,2",FLIGHT,,False,5,5,24.146757126,7.099614620,17.804515839,26.578804016,20.533931732
"_wing/10/_geo_xyz/5,3,0",FLIGHT,,False,5,5,-0.295740247,-0.060000565,-0.180274665,-1.861380816,-10.624001503
"_wing/10/_geo_xyz/5,3,1",FLIGHT,,False,5,5,1.954380035,2.764205694,2.034006596,-1.100831628,6.994668961
"_wing/10/_geo_xyz/5,3,2",FLIGHT,,False,5,5,24.821044922,7.549614429,18.405744553,26.915390015,20.878931046
"_wing/10/_geo_xyz/5,4,0",FLIGHT,,False,5,5,-0.273560882,-0.060000565,-0.173282534,-1.871049523,-10.624001503
"_wing/10/_geo_xyz/5,4,1",FLIGHT,,False,5,5,1.954380035,2.764205694,2.034006596,-1.088456154,6.994668961
"_wing/10/_geo_xyz/5,4,2",FLIGHT,,False,5,5,25.388870239,8.149614334,19.206964493,27.365116119,21.338930130
"_wing/10/_geo_xyz/5,5,0",FLIGHT,,False,5,5,-0.148486331,-0.032727841,-0.113213837,-1.856766224,-10.696071625
"_wing/10/_geo_xyz/5,5,1",FLIGHT,,False,5,5,1.954380035,2.764205694,2.034006596,-1.106738091,6.981960773
"_wing/10/_geo_xyz/5,5,2",FLIGHT,,False,5,5,26.327270508,8.899614334,19.869901657,27.861228943,21.913930893
"_wing/10/_geo_xyz/5,6,0",FLIGHT,,False,5,5,-0.000000245,-0.000000564,0.026220230,-1.835341096,-10.782555580
"_wing/10/_geo_xyz/5,6,1",FLIGHT,,False,5,5,1.954380035,2.764205694,2.034006596,-1.134160876,6.966711521
"_wing/10/_geo_xyz/5,6,2",FLIGHT,,False,5,5,27.441320419,9.799613953,21.408744812,28.605396271,22.603931427
"_wing/10/_geo_xyz/5,7,0",FLIGHT,,False,5,5,-0.000000245,-0.000000564,0.026220230,-1.835341096,-10.782555580
"_wing/10/_geo_xyz/5,7,1",FLIGHT,,False,5,5,1.954380035,2.764205694,2.034006596,-1.134160876,6.966711521
"_wing/10/_geo_xyz/5,7,2",FLIGHT,,False,5,5,27.441320419,9.799613953,21.408744812,28.605396271,22.603931427
"_wing/10/_geo_xyz/5,8,0",FLIGHT,,False,5,5,0.135666281,0.032726709,0.138776571,-1.782008886,-10.869039536
"_wing/10/_geo_xyz/5,8,1",FLIGHT,,False,5,5,1.954380035,2.764205694,2.034006596,-1.202423096,6.951462269
"_wing/10/_geo_xyz/5,8,2",FLIGHT,,False,5,5,26.327270508,8.899614334,19.867702484,27.865468979,21.913930893
"_wing/10/_geo_xyz/5,9,0",FLIGHT,,False,5,5,0.251381040,0.059999432,0.187266231,-1.746454000,-10.941109657
"_wing/10/_geo_xyz/5,9,1",FLIGHT,,False,5,5,1.954380035,2.764205694,2.034006596,-1.247931123,6.938754082
"_wing/10/_geo_xyz/5,9,2",FLIGHT,,False,5,5,25.377058029,8.149614334,19.203817368,27.372184753,21.338930130
"_wing/10/_geo_xyz/6,0,0",FLIGHT,,False,5,5,-0.000000245,-0.000000564,-0.008740453,-1.786996961,-10.782555580
"_wing/10/_geo_xyz/6,0,1",FLIGHT,,False,5,5,1.954380035,2.764205694,2.034006596,-1.196038604,6.966711521
"_wing/10/_geo_xyz/6,0,2",FLIGHT,,False,5,5,23.691320419,6.799614429,17.402647018,26.356767654,20.303930283
"_wing/10/_geo_xyz/6,1,0",FLIGHT,,False,5,5,-0.081326507,-0.024000565,-0.079801388,-1.813366413,-10.719134331
"_wing/10/_geo_xyz/6,1,1",FLIGHT,,False,5,5,1.954380035,2.764205694,2.034006596,-1.162287235,6.977894306
"_wing/10/_geo_xyz/6,1,2",FLIGHT,,False,5,5,23.762308121,6.889614582,17.523458481,26.422811508,20.372930527
"_wing/10/_geo_xyz/6,10,0",FLIGHT,,False,5,5,0.276024163,0.059999432,0.180274099,-1.736785173,-10.941109657
"_wing/10/_geo_xyz/6,10,1",FLIGHT,,False,5,5,1.954380035,2.764205694,2.034006596,-1.260306716,6.938754082
"_wing/10/_geo_xyz/6,10,2",FLIGHT,,False,5,5,24.815120697,7.549614429,18.402597427,26.922458649,20.878931046
"_wing/10/_geo_xyz/6,11,0",FLIGHT,,False,5,5,0.184837267,0.047999434,0.138975114,-1.741993189,-10.909399033
"_wing/10/_geo_xyz/6,11,1",FLIGHT,,False,5,5,1.954380035,2.764205694,2.034006596,-1.253640771,6.944345951
"_wing/10/_geo_xyz/6,11,2",FLIGHT,,False,5,5,24.134944916,7.099614620,17.801998138,26.584457397,20.533931732
"_wing/10/_geo_xyz/6,12,0",FLIGHT,,False,5,5,0.066543505,0.023999436,0.064418115,-1.763528228,-10.845976830
"_wing/10/_geo_xyz/6,12,1",FLIGHT,,False,5,5,1.954380035,2.764205694,2.034006596,-1.226077199,6.955528736
"_wing/10/_geo_xyz/6,12,2",FLIGHT,,False,5,5,23.756381989,6.889614582,17.522199631,26.425640106,20.372930527
"_wing/10/_geo_xyz/6,13,0",FLIGHT,,False,5,5,-0.000000245,-0.000000564,-0.008740453,-1.786996961,-10.782555580
"_wing/10/_geo_xyz/6,13,1",FLIGHT,,False,5,5,1.954380035,2.764205694,2.034006596,-1.196038604,6.966711521
"_wing/10/_geo_xyz/6,13,2",FLIGHT,,False,5,5,23.691320419,6.799614429,17.402647018,26.356767654,20.303930283
"_wing/10/_geo_xyz/6,14,0",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/6,14,1",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/6,14,2",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/6,15,0",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/6,15,1",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/6,15,2",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/6,16,0",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/6,16,1",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/6,16,2",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/6,17,0",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/6,17,1",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/6,17,2",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/6,2,0",FLIGHT,,False,5,5,-0.207017124,-0.048000567,-0.149463892,-1.841669559,-10.655712128
"_wing/10/_geo_xyz/6,2,1",FLIGHT,,False,5,5,1.954380035,2.764205694,2.034006596,-1.126060843,6.989077091
"_wing/10/_geo_xyz/6,2,2",FLIGHT,,False,5,5,24.146757126,7.099614620,17.804515839,26.578804016,20.533931732
"_wing/10/_geo_xyz/6,3,0",FLIGHT,,False,5,5,-0.295740247,-0.060000565,-0.180274665,-1.861380816,-10.624001503
"_wing/10/_geo_xyz/6,3,1",FLIGHT,,False,5,5,1.954380035,2.764205694,2.034006596,-1.100831628,6.994668961
"_wing/10/_geo_xyz/6,3,2",FLIGHT,,False,5,5,24.821044922,7.549614429,18.405744553,26.915390015,20.878931046
"_wing/10/_geo_xyz/6,4,0",FLIGHT,,False,5,5,-0.273560882,-0.060000565,-0.173282534,-1.871049523,-10.624001503
"_wing/10/_geo_xyz/6,4,1",FLIGHT,,False,5,5,1.954380035,2.764205694,2.034006596,-1.088456154,6.994668961
"_wing/10/_geo_xyz/6,4,2",FLIGHT,,False,5,5,25.388870239,8.149614334,19.206964493,27.365116119,21.338930130
"_wing/10/_geo_xyz/6,5,0",FLIGHT,,False,5,5,-0.148486331,-0.032727841,-0.113213837,-1.856766224,-10.696071625
"_wing/10/_geo_xyz/6,5,1",FLIGHT,,False,5,5,1.954380035,2.764205694,2.034006596,-1.106738091,6.981960773
"_wing/10/_geo_xyz/6,5,2",FLIGHT,,False,5,5,26.327270508,8.899614334,19.869901657,27.861228943,21.913930893
"_wing/10/_geo_xyz/6,6,0",FLIGHT,,False,5,5,-0.000000245,-0.000000564,0.026220230,-1.835341096,-10.782555580
"_wing/10/_geo_xyz/6,6,1",FLIGHT,,False,5,5,1.954380035,2.764205694,2.034006596,-1.134160876,6.966711521
"_wing/10/_geo_xyz/6,6,2",FLIGHT,,False,5,5,27.441320419,9.799613953,21.408744812,28.605396271,22.603931427
"_wing/10/_geo_xyz/6,7,0",FLIGHT,,False,5,5,-0.000000245,-0.000000564,0.026220230,-1.835341096,-10.782555580
"_wing/10/_geo_xyz/6,7,1",FLIGHT,,False,5,5,1.954380035,2.764205694,2.034006596,-1.134160876,6.966711521
"_wing/10/_geo_xyz/6,7,2",FLIGHT,,False,5,5,27.441320419,9.799613953,21.408744812,28.605396271,22.603931427
"_wing/10/_geo_xyz/6,8,0",FLIGHT,,False,5,5,0.135666281,0.032726709,0.138776571,-1.782008886,-10.869039536
"_wing/10/_geo_xyz/6,8,1",FLIGHT,,False,5,5,1.954380035,2.764205694,2.034006596,-1.202423096,6.951462269
"_wing/10/_geo_xyz/6,8,2",FLIGHT,,False,5,5,26.327270508,8.899614334,19.867702484,27.865468979,21.913930893
"_wing/10/_geo_xyz/6,9,0",FLIGHT,,False,5,5,0.251381040,0.059999432,0.187266231,-1.746454000,-10.941109657
"_wing/10/_geo_xyz/6,9,1",FLIGHT,,False,5,5,1.954380035,2.764205694,2.034006596,-1.247931123,6.938754082
"_wing/10/_geo_xyz/6,9,2",FLIGHT,,False,5,5,25.377058029,8.149614334,19.203817368,27.372184753,21.338930130
"_wing/10/_geo_xyz/7,0,0",FLIGHT,,False,5,5,-0.000000327,-0.000000753,-0.008017882,-2.126739025,-10.943407059
"_wing/10/_geo_xyz/7,0,1",FLIGHT,,False,5,5,2.455840111,3.918940783,2.612009048,-1.447634101,7.878948212
"_wing/10/_geo_xyz/7,0,2",FLIGHT,,False,5,5,23.809261322,7.488652706,17.953514099,27.575384140,21.330240250
"_wing/10/_geo_xyz/7,1,0",FLIGHT,,False,5,5,-0.079157889,-0.018480752,-0.073203266,-2.138458729,-10.891015053
"_wing/10/_geo_xyz/7,1,1",FLIGHT,,False,5,5,2.455840111,3.918940783,2.612009048,-1.432633519,7.888186455
"_wing/10/_geo_xyz/7,1,2",FLIGHT,,False,5,5,23.878356934,7.557952404,18.064336777,27.604738235,21.387241364
"_wing/10/_geo_xyz/7,10,0",FLIGHT,,False,5,5,0.268663406,0.046199244,0.165368333,-2.104422808,-11.074386597
"_wing/10/_geo_xyz/7,10,1",FLIGHT,,False,5,5,2.455840111,3.918940783,2.612009048,-1.476197720,7.855853081
"_wing/10/_geo_xyz/7,10,2",FLIGHT,,False,5,5,24.903093338,8.066152573,18.870784760,27.826801300,21.805240631
"_wing/10/_geo_xyz/7,11,0",FLIGHT,,False,5,5,0.179908171,0.036959246,0.127484098,-2.106737375,-11.048191071
"_wing/10/_geo_xyz/7,11,1",FLIGHT,,False,5,5,2.455840111,3.918940783,2.612009048,-1.473235130,7.860472202
"_wing/10/_geo_xyz/7,11,2",FLIGHT,,False,5,5,24.241056442,7.719652653,18.319845200,27.676578522,21.520240784
"_wing/10/_geo_xyz/7,12,0",FLIGHT,,False,5,5,0.064768925,0.018479247,0.059091702,-2.116308451,-10.995799065
"_wing/10/_geo_xyz/7,12,1",FLIGHT,,False,5,5,2.455840111,3.918940783,2.612009048,-1.460984588,7.869709969
"_wing/10/_geo_xyz/7,12,2",FLIGHT,,False,5,5,23.872589111,7.557952404,18.063182831,27.605993271,21.387241364
"_wing/10/_geo_xyz/7,13,0",FLIGHT,,False,5,5,-0.000000327,-0.000000753,-0.008017882,-2.126739025,-10.943407059
"_wing/10/_geo_xyz/7,13,1",FLIGHT,,False,5,5,2.455840111,3.918940783,2.612009048,-1.447634101,7.878948212
"_wing/10/_geo_xyz/7,13,2",FLIGHT,,False,5,5,23.809261322,7.488652706,17.953514099,27.575384140,21.330240250
"_wing/10/_geo_xyz/7,14,0",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/7,14,1",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/7,14,2",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/7,15,0",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/7,15,1",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/7,15,2",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/7,16,0",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/7,16,1",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/7,16,2",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/7,17,0",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/7,17,1",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/7,17,2",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/7,2,0",FLIGHT,,False,5,5,-0.201496765,-0.036960751,-0.137105837,-2.151037931,-10.838623047
"_wing/10/_geo_xyz/7,2,1",FLIGHT,,False,5,5,2.455840111,3.918940783,2.612009048,-1.416532874,7.897424221
"_wing/10/_geo_xyz/7,2,2",FLIGHT,,False,5,5,24.252553940,7.719652653,18.322154999,27.674066544,21.520240784
"_wing/10/_geo_xyz/7,3,0",FLIGHT,,False,5,5,-0.287853926,-0.046200749,-0.165369079,-2.159798384,-10.812427521
"_wing/10/_geo_xyz/7,3,1",FLIGHT,,False,5,5,2.455840111,3.918940783,2.612009048,-1.405319929,7.902043343
"_wing/10/_geo_xyz/7,3,2",FLIGHT,,False,5,5,24.908861160,8.066152573,18.873672485,27.823661804,21.805240631
"_wing/10/_geo_xyz/7,4,0",FLIGHT,,False,5,5,-0.266266018,-0.046200749,-0.158955067,-2.164095640,-10.812427521
"_wing/10/_geo_xyz/7,4,1",FLIGHT,,False,5,5,2.455840111,3.918940783,2.612009048,-1.399819732,7.902043343
"_wing/10/_geo_xyz/7,4,2",FLIGHT,,False,5,5,25.461544037,8.528152466,19.608644485,28.023538589,22.185239792
"_wing/10/_geo_xyz/7,5,0",FLIGHT,,False,5,5,-0.147600055,-0.025200754,-0.104516938,-2.157747507,-10.871963501
"_wing/10/_geo_xyz/7,5,1",FLIGHT,,False,5,5,2.455840111,3.918940783,2.612009048,-1.407945037,7.891545773
"_wing/10/_geo_xyz/7,5,2",FLIGHT,,False,5,5,26.351861954,9.105652809,20.209442139,28.244033813,22.660240173
"_wing/10/_geo_xyz/7,6,0",FLIGHT,,False,5,5,-0.000000327,-0.000000753,0.024052139,-2.148225307,-10.943407059
"_wing/10/_geo_xyz/7,6,1",FLIGHT,,False,5,5,2.455840111,3.918940783,2.612009048,-1.420132995,7.878948212
"_wing/10/_geo_xyz/7,6,2",FLIGHT,,False,5,5,27.459262848,9.798652649,21.628374100,28.574773788,23.230239868
"_wing/10/_geo_xyz/7,7,0",FLIGHT,,False,5,5,-0.000000327,-0.000000753,0.024052139,-2.148225307,-10.943407059
"_wing/10/_geo_xyz/7,7,1",FLIGHT,,False,5,5,2.455840111,3.918940783,2.612009048,-1.420132995,7.878948212
"_wing/10/_geo_xyz/7,7,2",FLIGHT,,False,5,5,27.459262848,9.798652649,21.628374100,28.574773788,23.230239868
"_wing/10/_geo_xyz/7,8,0",FLIGHT,,False,5,5,0.134856373,0.025199249,0.127837852,-2.124522209,-11.014850616
"_wing/10/_geo_xyz/7,8,1",FLIGHT,,False,5,5,2.455840111,3.918940783,2.612009048,-1.450471640,7.866350651
"_wing/10/_geo_xyz/7,8,2",FLIGHT,,False,5,5,26.351861954,9.105652809,20.207414627,28.245918274,22.660240173
"_wing/10/_geo_xyz/7,9,0",FLIGHT,,False,5,5,0.244677439,0.046199244,0.171782345,-2.108720064,-11.074386597
"_wing/10/_geo_xyz/7,9,1",FLIGHT,,False,5,5,2.455840111,3.918940783,2.612009048,-1.470697522,7.855853081
"_wing/10/_geo_xyz/7,9,2",FLIGHT,,False,5,5,25.450046539,8.528152466,19.605756760,28.026679993,22.185239792
"_wing/10/_geo_xyz/8,0,0",FLIGHT,,False,5,5,-0.000000327,-0.000000753,-0.008017882,-2.132110596,-10.943407059
"_wing/10/_geo_xyz/8,0,1",FLIGHT,,False,5,5,2.455840111,3.918940783,2.612009048,-1.440758824,7.878948212
"_wing/10/_geo_xyz/8,0,2",FLIGHT,,False,5,5,23.809261322,7.488652706,17.953514099,27.575231552,21.330240250
"_wing/10/_geo_xyz/8,1,0",FLIGHT,,False,5,5,-0.079157889,-0.018480752,-0.073203266,-2.143192530,-10.891015053
"_wing/10/_geo_xyz/8,1,1",FLIGHT,,False,5,5,2.455840111,3.918940783,2.612009048,-1.426574588,7.888186455
"_wing/10/_geo_xyz/8,1,2",FLIGHT,,False,5,5,23.878356934,7.557952404,18.064336777,27.605232239,21.387241364
"_wing/10/_geo_xyz/8,10,0",FLIGHT,,False,5,5,0.268663406,0.046199244,0.165368333,-2.104405880,-11.074386597
"_wing/10/_geo_xyz/8,10,1",FLIGHT,,False,5,5,2.455840111,3.918940783,2.612009048,-1.476219296,7.855853081
"_wing/10/_geo_xyz/8,10,2",FLIGHT,,False,5,5,24.903093338,8.066152573,18.870784760,27.825231552,21.805240631
"_wing/10/_geo_xyz/8,11,0",FLIGHT,,False,5,5,0.179908171,0.036959246,0.127484098,-2.109946728,-11.048191071
"_wing/10/_geo_xyz/8,11,1",FLIGHT,,False,5,5,2.455840111,3.918940783,2.612009048,-1.469127178,7.860472202
"_wing/10/_geo_xyz/8,11,2",FLIGHT,,False,5,5,24.241056442,7.719652653,18.319845200,27.675231934,21.520240784
"_wing/10/_geo_xyz/8,12,0",FLIGHT,,False,5,5,0.064768925,0.018479247,0.059091702,-2.121028662,-10.995799065
"_wing/10/_geo_xyz/8,12,1",FLIGHT,,False,5,5,2.455840111,3.918940783,2.612009048,-1.454943061,7.869709969
"_wing/10/_geo_xyz/8,12,2",FLIGHT,,False,5,5,23.872589111,7.557952404,18.063182831,27.605232239,21.387241364
"_wing/10/_geo_xyz/8,13,0",FLIGHT,,False,5,5,-0.000000327,-0.000000753,-0.008017882,-2.132110596,-10.943407059
"_wing/10/_geo_xyz/8,13,1",FLIGHT,,False,5,5,2.455840111,3.918940783,2.612009048,-1.440758824,7.878948212
"_wing/10/_geo_xyz/8,13,2",FLIGHT,,False,5,5,23.809261322,7.488652706,17.953514099,27.575231552,21.330240250
"_wing/10/_geo_xyz/8,14,0",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/8,14,1",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/8,14,2",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/8,15,0",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/8,15,1",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/8,15,2",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/8,16,0",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/8,16,1",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/8,16,2",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/8,17,0",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/8,17,1",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/8,17,2",FLIGHT,,True,1,5,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
"_wing/10/_geo_xyz/8,2,0",FLIGHT,,False,5,5,-0.201496765,-0.036960751,-0.137105837,-2.154274464,-10.838623047
"_wing/10/_geo_xyz/8,2,1",FLIGHT,,False,5,5,2.455840111,3.918940783,2.612009048,-1.412390471,7.897424221
"_wing/10/_geo_xyz/8,2,2",FLIGHT,,False,5,5,24.252553940,7.719652653,18.322154999,27.675231934,21.520240784
"_wing/10/_geo_xyz/8,3,0",FLIGHT,,False,5,5,-0.287853926,-0.046200749,-0.165369079,-2.159815311,-10.812427521
"_wing/10/_geo_xyz/8,3,1",FLIGHT,,False,5,5,2.455840111,3.918940783,2.612009048,-1.405298352,7.902043343
"_wing/10/_geo_xyz/8,3,2",FLIGHT,,False,5,5,24.908861160,8.066152573,18.873672485,27.825231552,21.805240631
"_wing/10/_geo_xyz/8,4,0",FLIGHT,,False,5,5,-0.266266018,-0.046200749,-0.158955067,-2.159815311,-10.812427521
"_wing/10/_geo_xyz/8,4,1",FLIGHT,,False,5,5,2.455840111,3.918940783,2.612009048,-1.405298352,7.902043343
"_wing/10/_geo_xyz/8,4,2",FLIGHT,,False,5,5,25.461544037,8.528152466,19.608644485,28.025232315,22.185239792
"_wing/10/_geo_xyz/8,5,0",FLIGHT,,False,5,5,-0.147600055,-0.025200754,-0.104516938,-2.144703627,-10.871963501
"_wing/10/_geo_xyz/8,5,1",FLIGHT,,False,5,5,2.455840111,3.918940783,2.612009048,-1.424640417,7.891545773
"_wing/10/_geo_xyz/8,5,2",FLIGHT,,False,5,5,26.351861954,9.105652809,20.209442139,28.325231552,22.660240173
"_wing/10/_geo_xyz/8,6,0",FLIGHT,,False,5,5,-0.000000327,-0.000000753,0.024052139,-2.132110596,-10.943407059
"_wing/10/_geo_xyz/8,6,1",FLIGHT,,False,5,5,2.455840111,3.918940783,2.612009048,-1.440758824,7.878948212
"_wing/10/_geo_xyz/8,6,2",FLIGHT,,False,5,5,27.459262848,9.798652649,21.628374100,28.575231552,23.230239868
"_wing/10/_geo_xyz/8,7,0",FLIGHT,,False,5,5,-0.000000327,-0.000000753,0.024052139,-2.132110596,-10.943407059
"_wing/10/_geo_xyz/8,7,1",FLIGHT,,False,5,5,2.455840111,3.918940783,2.612009048,-1.440758824,7.878948212
"_wing/10/_geo_xyz/8,7,2",FLIGHT,,False,5,5,27.459262848,9.798652649,21.628374100,28.575231552,23.230239868
"_wing/10/_geo_xyz/8,8,0",FLIGHT,,False,5,5,0.134856373,0.025199249,0.127837852,-2.119517565,-11.014850616
"_wing/10/_geo_xyz/8,8,1",FLIGHT,,False,5,5,2.455840111,3.918940783,2.612009048,-1.456877232,7.866350651
"_wing/10/_geo_xyz/8,8,2",FLIGHT,,False,5,5,26.351861954,9.105652809,20.207414627,28.325231552,22.660240173
"_wing/10/_geo_xyz/8,9,0",FLIGHT,,False,5,5,0.244677439,0.046199244,0.171782345,-2.104405880,-11.074386597
"_wing/10/_geo_xyz/8,9,1",FLIGHT,,False,5,5,2.455840111,3.918940783,2.612009048,-1.476219296,7.855853081
"_wing/10/_geo_xyz/8,9,2",FLIGHT,,False,5,5,25.450046539,8.528152466,19.605756760,28.025232315,22.185239792
"_wing/10/_geo_xyz/9,0,0",FLIGHT,,False,4,5,-0.000000408,0.000000000,-0.007295310,0.000000000,-11.104259491
"_wing/10/_geo_xyz/9,0,1",FLIGHT,,False,4,5,2.957299948,0.000000000,3.190011263,0.000000000,8.791185379
"_wing/10/_geo_xyz/9,0,2",FLIGHT,,False,4,5,23.927200317,0.000000000,18.504381180,0.000000000,22.356550217
"_wing/10/_geo_xyz/9,1,0",FLIGHT,,False,4,5,-0.076989271,0.000000000,-0.066605136,0.000000000,-11.062897682
"_wing/10/_geo_xyz/9,1,1",FLIGHT,,False,4,5,2.957299948,0.000000000,3.190011263,0.000000000,8.798479080
"_wing/10/_geo_xyz/9,1,2",FLIGHT,,False,4,5,23.994401932,0.000000000,18.605215073,0.000000000,22.401550293
